scene,sisdr_enhance,sisdr_mixture,pesq_enhance,pesq_mixture,stoi_enhance,stoi_mixture,haspi_enhance,haspi_mixture,hasqi_enhance,hasqi_mixture
p273,-3.003678023815155,14.535927772521973,0,0,0.5869394138320887,0.9569690158092816,0,0,0,0
p335,-8.625257015228271,-1.8270204961299896,0,0,0.2811606643420691,0.6911035158585707,0,0,0,0
p284,-20.913939476013184,-0.6484964489936829,0,0,0.40353410743117746,0.8455285167283377,0,0,0,0
p333,-5.021486282348633,-2.1365492045879364,0,0,0.5573814840373149,0.7799466474992065,0,0,0,0
p343,-12.062748670578003,-0.9927259385585785,0,0,0.3465342188681233,0.7434071232204265,0,0,0,0
p250,-5.318704843521118,13.693125247955322,0,0,0.5660555862422315,0.9864171661581649,0,0,0,0
p284,-6.5388160943984985,14.155997037887573,0,0,0.5867796416445559,0.9639551330274165,0,0,0,0
p239,0.22344131022691727,3.085939884185791,0,0,0.6553340562164924,0.8033989965833662,0,0,0,0
p274,-9.731990098953247,3.05083304643631,0,0,0.38104475491760703,0.8547736069131441,0,0,0,0
p258,-9.273967742919922,8.435837030410767,0,0,0.499982407353714,0.85984840453439,0,0,0,0
p275,7.8070127964019775,4.3522655963897705,0,0,0.7554035669704529,0.6796014635827267,0,0,0,0
p284,-2.0208582282066345,-3.6032700538635254,0,0,0.6476771594168405,0.7073395687306584,0,0,0,0
p363,-10.25689959526062,9.569871425628662,0,0,0.26455389851031863,0.7828251053801035,0,0,0,0
p308,-1.4170897006988525,-1.5704646706581116,0,0,0.45980659944561436,0.6686956502088361,0,0,0,0
p279,-13.858811855316162,-1.1246833205223083,0,0,0.33230822007650307,0.7781062834077684,0,0,0,0
p275,5.650038719177246,12.91703462600708,0,0,0.5985231538229021,0.9317974945613989,0,0,0,0
p345,-0.5548461899161339,7.538556456565857,0,0,0.5596472857127389,0.9250071936970179,0,0,0,0
p283,-0.675145611166954,2.8347688913345337,0,0,0.6723546839570608,0.8666255270597254,0,0,0,0
p287,-2.1849337220191956,-1.4397940039634705,0,0,0.4297384973568885,0.6024790016275515,0,0,0,0
p336,4.4300377368927,13.161193132400513,0,0,0.5480056189913467,0.8701091841581083,0,0,0,0
p255,3.771720826625824,2.7690228819847107,0,0,0.611695540864506,0.6553709419417292,0,0,0,0
p260,7.920465469360352,7.202710509300232,0,0,0.6887519653352476,0.6876976239214305,0,0,0,0
p266,-17.71104097366333,2.9479530453681946,0,0,0.21590746799146332,0.7216017340709165,0,0,0,0
p310,-12.92285442352295,8.039356470108032,0,0,0.282982930722248,0.7121316543284671,0,0,0,0
p281,-4.641152024269104,4.047791659832001,0,0,0.45951839019700397,0.7189772578900117,0,0,0,0
p360,2.9430794715881348,2.0887167751789093,0,0,0.5312913245894917,0.7295208537963597,0,0,0,0
p307,-2.0022277534008026,8.242937922477722,0,0,0.4954828346950069,0.7549912516473029,0,0,0,0
p305,-5.036301612854004,3.7000739574432373,0,0,0.5287227913933423,0.9434457344911279,0,0,0,0
p298,-0.35401932895183563,7.570663094520569,0,0,0.4273890883460107,0.8131313826881812,0,0,0,0
p272,-5.009585618972778,8.517166376113892,0,0,0.5278841216341024,0.8350240337716659,0,0,0,0
p293,-10.550780296325684,13.416213989257812,0,0,0.44465059655948536,0.8715816886929026,0,0,0,0
p241,-8.840409517288208,8.418287634849548,0,0,0.349395398567091,0.8333744831805459,0,0,0,0
p323,-5.871365070343018,3.9882469177246094,0,0,0.34066667263157574,0.7620477199497496,0,0,0,0
p227,-13.929005861282349,-1.1936023086309433,0,0,0.2692144156691047,0.7347561386819743,0,0,0,0
p278,-4.520490765571594,13.505315780639648,0,0,0.5231795893220933,0.8747427399948465,0,0,0,0
p364,-2.3314741253852844,12.94029712677002,0,0,0.408560506678054,0.8029881582688846,0,0,0,0
p269,2.5575843453407288,3.0902472138404846,0,0,0.6649638097121613,0.7167249683036254,0,0,0,0
p246,-5.809343457221985,8.540595769882202,0,0,0.37773800670379337,0.871601696667303,0,0,0,0
p254,-8.649095296859741,14.3257737159729,0,0,0.3908993037610191,0.9270146594006824,0,0,0,0
p345,-0.8754390478134155,4.362545609474182,0,0,0.5428987226803939,0.965572937895017,0,0,0,0
p336,-1.739153414964676,0.29954560101032257,0,0,0.575644039357155,0.9040216896730382,0,0,0,0
p273,4.724445641040802,13.566617965698242,0,0,0.8117702894618914,0.9815068116261619,0,0,0,0
p306,-6.78617000579834,-1.4394280314445496,0,0,0.3723406269226964,0.851072672821949,0,0,0,0
p279,-12.651325464248657,-2.45370015501976,0,0,0.4867396816488378,0.8809211279446294,0,0,0,0
p231,10.919479131698608,12.488219738006592,0,0,0.8578432147920989,0.8396609148425833,0,0,0,0
p283,0.4622753709554672,3.5076233744621277,0,0,0.6113801129284933,0.8243321147092993,0,0,0,0
p374,-11.659114360809326,-0.8033168315887451,0,0,0.25277475888108114,0.7494840386368391,0,0,0,0
p270,-5.571281909942627,14.834620952606201,0,0,0.5098028273173085,0.9402482534203259,0,0,0,0
p339,-3.645162582397461,4.065840542316437,0,0,0.6150820344246032,0.8624458254233809,0,0,0,0
p316,-8.580349087715149,-0.5515652149915695,0,0,0.35534432665001914,0.5471866374040447,0,0,0,0
p270,-2.9117482900619507,14.495186805725098,0,0,0.44981349621441724,0.8775176214365653,0,0,0,0
p236,-7.253078818321228,8.494147658348083,0,0,0.5231338436793285,0.8433776652618665,0,0,0,0
p265,-5.13392448425293,-0.7580789178609848,0,0,0.4449154531539451,0.847185729317398,0,0,0,0
p275,-8.378576040267944,2.826389968395233,0,0,0.31413841477384863,0.7346471556558686,0,0,0,0
p268,-4.237319529056549,-1.1594795435667038,0,0,0.46000390101576194,0.7974192461491397,0,0,0,0
p266,-12.74877667427063,3.270934820175171,0,0,0.4601312534484336,0.6402831162586872,0,0,0,0
p263,-9.075451493263245,-0.46230465173721313,0,0,0.3090667098409754,0.7137823339613707,0,0,0,0
p243,-4.605371952056885,12.790127992630005,0,0,0.46136914656912154,0.9963095017375283,0,0,0,0
p298,-8.245161175727844,3.502635955810547,0,0,0.38693247818613913,0.7994059997622419,0,0,0,0
p374,-4.046927094459534,9.841693639755249,0,0,0.42726173402539935,0.8778009702720103,0,0,0,0
p316,-5.431954860687256,9.620710015296936,0,0,0.44119833434953737,0.8362489328446103,0,0,0,0
p231,-6.224236488342285,-1.9426068663597107,0,0,0.39910071785148526,0.6283274780505895,0,0,0,0
p254,-4.745041728019714,-1.8872062861919403,0,0,0.5302370259744973,0.8320666194166001,0,0,0,0
p233,-5.453416705131531,8.210051655769348,0,0,0.43857302177221924,0.8526384890191353,0,0,0,0
p245,6.060693860054016,8.136610984802246,0,0,0.7032522968793973,0.7584289136609392,0,0,0,0
p278,-10.627743005752563,10.899443626403809,0,0,0.37981731301689964,0.6461584608400234,0,0,0,0
p239,4.69992607831955,-2.075972855091095,0,0,0.6501426348336883,0.7931791479354106,0,0,0,0
p230,-3.6845526099205017,-1.501336544752121,0,0,0.4311575444522993,0.6623408690355057,0,0,0,0
p239,3.284958004951477,9.033812880516052,0,0,0.7688457798010262,0.9465117960991333,0,0,0,0
p299,-11.684602499008179,3.3434325456619263,0,0,0.38296424947734575,0.8925930819713416,0,0,0,0
p268,-9.752744436264038,3.574683368206024,0,0,0.27098462770182097,0.8486136689273606,0,0,0,0
p243,-6.952997446060181,13.905341625213623,0,0,0.48008124998580837,0.9265722414323364,0,0,0,0
p285,-0.9455566853284836,8.764610886573792,0,0,0.6216929825112231,0.997588950870393,0,0,0,0
